branch,document_id,criterion_id,item_uid,clause_id,final_decision,final_decision_severity,final_decision_reasons,final_decision_rule,entity_type,entity_text,operator,value_type,value,unit,computability,non_computable_reason,evidence_text,branch_a_risk_label,branch_a_leaf_support,branch_a_risk_score,branch_a_risk_reasons,branch_a_layer1_action_hint,branch_a_layer1_bucket,branch_a_layer1_severity,branch_b_semantic_grounding_risk_label,branch_b_execution_risk_label,branch_b_final_routing_decision,branch_b_semantic_grounding_support,branch_b_execution_support,branch_b_routing_reasons,branch_b_layer1_action_hint,branch_b_layer1_bucket,branch_b_layer1_severity,rescue_candidate_id,rescue_final_decision,rescue_apply_action,rescue_apply_status,rescue_changed_fields,rescue_skip_reason,rescue_selected_source,rescue_local_validation_status,hybrid_b_reference_decision,hybrid_b_reference_rule
B,NCT02609048,NCT02609048_exc__item5_C1,NCT02609048_exc__item5,C1,accept,0,branch_b_accept_routing_low_semantic_risk,B_accept,condition,primary sclerosing cholangitis,exists,null,,,computable,,Primary sclerosing cholangitis,,,,,,,,reference_high_support_not_auto_accept,reference_high_support_not_auto_accept,keep_without_layer2_action,0.9,1.0,high_semantic_and_execution_support_reference,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT02609048,NCT02609048_exc__item6_C1,NCT02609048_exc__item6,C1,accept,0,branch_b_accept_routing_low_semantic_risk,B_accept,condition,alpha-1-Antitrypsin deficiency,exists,null,,,computable,,Known history of alpha-1-Antitrypsin deficiency,,,,,,,,reference_high_support_not_auto_accept,reference_high_support_not_auto_accept,keep_without_layer2_action,0.95,1.0,high_semantic_and_execution_support_reference,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT02609048,NCT02609048_exc__item7_C1,NCT02609048_exc__item7,C1,accept,0,branch_b_accept_routing_low_semantic_risk,B_accept,condition,chronic viral hepatitis,exists,null,,,computable,,Known history of chronic viral hepatitis,,,,,,,,reference_high_support_not_auto_accept,reference_high_support_not_auto_accept,keep_without_layer2_action,0.95,1.0,high_semantic_and_execution_support_reference,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT02609048,NCT02609048_exc__item8_C1,NCT02609048_exc__item8,C1,partial,1,branch_b_computability_review,B_computability_review,lab,Creatine kinase,>,scalar,ULN,,partial,,Creatine kinase above ULN,,,,,,,,reference_high_support_not_auto_accept,reference_intermediate_support,computability_review,0.9,0.6,execution_support_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT02609048,NCT02609048_exc__item9_C1,NCT02609048_exc__item9,C1,partial,1,branch_b_computability_review,B_computability_review,lab,serum creatinine,>,scalar,ULN,,partial,,Serum creatinine above ULN,,,,,,,,reference_high_support_not_auto_accept,reference_intermediate_support,computability_review,0.9,0.6,execution_support_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT02609048,NCT02609048_exc__item10_C1,NCT02609048_exc__item10,C1,accept,0,branch_b_accept_routing_low_semantic_risk,B_accept,condition,pregnancy,exists,null,,,computable,,"For females, pregnancy",,,,,,,,reference_high_support_not_auto_accept,reference_high_support_not_auto_accept,keep_without_layer2_action,0.9,1.0,high_semantic_and_execution_support_reference,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT02609048,NCT02609048_exc__item10_C2,NCT02609048_exc__item10,C2,accept,0,branch_b_accept_routing_low_semantic_risk,B_accept,observation,breast-feeding,exists,null,,,computable,,breast-feeding,,,,,,,,reference_high_support_not_auto_accept,reference_high_support_not_auto_accept,keep_without_layer2_action,0.9,1.0,high_semantic_and_execution_support_reference,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT02609048,NCT02609048_exc__item11_C1,NCT02609048_exc__item11,C1,accept,0,branch_b_accept_routing_low_semantic_risk,B_accept,drug,colchicine,exists,null,,,computable,,"Use of colchicine, methotrexate, azathioprine, or systemic steroids in the two months preceding screening",,,,,,,,reference_high_support_not_auto_accept,reference_high_support_not_auto_accept,keep_without_layer2_action,0.9,1.0,high_semantic_and_execution_support_reference,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT02609048,NCT02609048_exc__item11_C2,NCT02609048_exc__item11,C2,accept,0,branch_b_accept_routing_low_semantic_risk,B_accept,drug,methotrexate,exists,null,,,computable,,"Use of colchicine, methotrexate, azathioprine, or systemic steroids in the two months preceding screening",,,,,,,,reference_high_support_not_auto_accept,reference_high_support_not_auto_accept,keep_without_layer2_action,0.9,1.0,high_semantic_and_execution_support_reference,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT02609048,NCT02609048_exc__item11_C3,NCT02609048_exc__item11,C3,accept,0,branch_b_accept_routing_low_semantic_risk,B_accept,drug,azathioprine,exists,null,,,computable,,"Use of colchicine, methotrexate, azathioprine, or systemic steroids in the two months preceding screening",,,,,,,,reference_high_support_not_auto_accept,reference_high_support_not_auto_accept,keep_without_layer2_action,0.9,1.0,high_semantic_and_execution_support_reference,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT02609048,NCT02609048_exc__item11_C4,NCT02609048_exc__item11,C4,partial,1,branch_b_computability_review,B_computability_review,drug,systemic steroids,exists,null,,,partial,,"Use of colchicine, methotrexate, azathioprine, or systemic steroids in the two months preceding screening",,,,,,,,reference_high_support_not_auto_accept,reference_intermediate_support,computability_review,0.9,0.6,execution_support_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT02609048,NCT02609048_exc__item12_C1,NCT02609048_exc__item12,C1,human_review,3,branch_b_semantic_grounding_high_risk,B_semantic_high_risk,drug,fibrates,exists,null,,,computable,,"Current use of fibrates, including fenofibrates, or simvastatin",,,,,,,,reference_review_priority,reference_high_support_not_auto_accept,optional_llm_verifier_or_review,0.45,1.0,semantic_grounding_reference_review_priority,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT02609048,NCT02609048_exc__item12_C2,NCT02609048_exc__item12,C2,human_review,3,branch_b_semantic_grounding_high_risk,B_semantic_high_risk,drug,fenofibrates,exists,null,,,computable,,"Current use of fibrates, including fenofibrates, or simvastatin",,,,,,,,reference_review_priority,reference_high_support_not_auto_accept,optional_llm_verifier_or_review,0.45,1.0,semantic_grounding_reference_review_priority,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT02609048,NCT02609048_exc__item12_C3,NCT02609048_exc__item12,C3,human_review,3,branch_b_semantic_grounding_high_risk,B_semantic_high_risk,drug,simvastatin,exists,null,,,computable,,"Current use of fibrates, including fenofibrates, or simvastatin",,,,,,,,reference_review_priority,reference_high_support_not_auto_accept,optional_llm_verifier_or_review,0.45,1.0,semantic_grounding_reference_review_priority,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT02609048,NCT02609048_exc__item13_C1,NCT02609048_exc__item13,C1,partial,1,branch_b_computability_review,B_computability_review,therapy,experimental treatment for PBC,exists,null,,,partial,,Use of an experimental treatment for PBC,,,,,,,,reference_high_support_not_auto_accept,reference_intermediate_support,computability_review,1.0,0.6,execution_support_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT02609048,NCT02609048_exc__item14_C1,NCT02609048_exc__item14,C1,partial,1,branch_b_partial_computability,B_partial_computability,drug,experimental immunosuppressant,exists,null,,,partial,,Use of experimental or unapproved immunosuppressant,,,,,,,,reference_intermediate_support,reference_intermediate_support,optional_llm_verifier_or_review,0.8,0.6,semantic_grounding_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT02609048,NCT02609048_exc__item14_C2,NCT02609048_exc__item14,C2,partial,1,branch_b_computability_review,B_computability_review,drug,unapproved immunosuppressant,exists,null,,,partial,,Use of experimental or unapproved immunosuppressant,,,,,,,,reference_high_support_not_auto_accept,reference_intermediate_support,computability_review,0.9,0.6,execution_support_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT02609048,NCT02609048_exc__item15_C1,NCT02609048_exc__item15,C1,partial,1,branch_b_computability_review,B_computability_review,condition,Any other condition(s) that would compromise the safety of the subject,exists,null,,,partial,,"Any other condition(s) that would compromise the safety of the subject or compromise the quality of the clinical study, as judged by the Investigator",,,,,,,,reference_high_support_not_auto_accept,reference_intermediate_support,computability_review,1.0,0.6,execution_support_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT02609048,NCT02609048_exc__item15_C2,NCT02609048_exc__item15,C2,partial,1,branch_b_partial_computability,B_partial_computability,condition,Any other condition(s) that would compromise the quality of the clinical study,exists,null,,,partial,,"Any other condition(s) that would compromise the safety of the subject or compromise the quality of the clinical study, as judged by the Investigator",,,,,,,,reference_intermediate_support,reference_intermediate_support,optional_llm_verifier_or_review,0.8,0.6,semantic_grounding_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT02609048,NCT02609048_exc__item15_C3,NCT02609048_exc__item15,C3,non_computable,2,branch_b_non_computable,B_non_computable,observation,Investigator judgment that condition(s) compromise safety of the subject or compromise the quality of the clinical study,exists,null,,,non_computable,,as judged by the Investigator,,,,,,,,reference_intermediate_support,reference_review_priority,optional_llm_verifier_or_review,0.8,0.35,semantic_grounding_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT01891383,NCT01891383_inc__item1_C1,NCT01891383_inc__item1,C1,accept,0,branch_b_accept_routing_low_semantic_risk,B_accept,condition,history of TBI,exists,null,,,computable,,Cases (with a history of TBI):,,,,,,,,reference_high_support_not_auto_accept,reference_high_support_not_auto_accept,keep_without_layer2_action,0.95,1.0,high_semantic_and_execution_support_reference,continue_to_layer2,no_layer1_issue,none,B__NCT01891383_inc__item1_C1__B_main_llm_rescue__history_context_recovery,select_candidate,apply_selected_candidate_leaf,applied,"[""entity_text"", ""entity_type"", ""history_context"", ""computability"", ""non_computable_reason""]",,,,,
B,NCT01891383,NCT01891383_inc__item1_C2,NCT01891383_inc__item1,C2,human_review,3,branch_b_semantic_grounding_high_risk,B_semantic_high_risk,condition,traumatic brain injury (TBI),exists,null,,,computable,,with a history of TBI,,,,,,,,reference_review_priority,reference_high_support_not_auto_accept,optional_llm_verifier_or_review,0.55,1.0,semantic_grounding_reference_review_priority,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT01891383,NCT01891383_inc__item2_C1,NCT01891383_inc__item2,C1,accept,0,branch_b_accept_routing_low_semantic_risk,B_accept,demographic,age,between,range,"{""min"": 50, ""max"": 95}",year,computable,,Ages 50-95 years,,,,,,,,reference_high_support_not_auto_accept,reference_high_support_not_auto_accept,keep_without_layer2_action,0.95,1.0,high_semantic_and_execution_support_reference,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT01891383,NCT01891383_inc__item3_C1,NCT01891383_inc__item3,C1,accept,0,branch_b_accept_routing_low_semantic_risk,B_accept,condition,traumatic brain injury,exists,null,,,computable,,History of traumatic brain injury,,,,,,,,reference_high_support_not_auto_accept,reference_high_support_not_auto_accept,keep_without_layer2_action,0.95,1.0,high_semantic_and_execution_support_reference,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT01891383,NCT01891383_inc__item3_C2,NCT01891383_inc__item3,C2,partial,1,branch_b_partial_computability,B_partial_computability,observation,traumatic brain injury resulting in medical attention,exists,null,,,partial,,traumatic brain injury of sufficient severity to have resulted in medical attention,,,,,,,,reference_intermediate_support,reference_intermediate_support,optional_llm_verifier_or_review,0.8,0.6,semantic_grounding_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT01891383,NCT01891383_inc__item4_C1,NCT01891383_inc__item4,C1,human_review,3,candidate_selection_rescue_returned_human_review,B_rescue_unresolved,observation,Residence in AFRH-Washington D.C.,exists,scalar,AFRH-Washington D.C.,,partial,,Residence in AFRH-Washington D.C. or the Veterans Home of California-Yountville,,,,,,,,reference_review_priority,reference_intermediate_support,llm_verifier,0.5,0.6,layer1_policy_mandatory_verifier,mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,B__NCT01891383_inc__item4_C1__B_main_llm_rescue__branch_b_field_level_semantic_judge,human_review,no_update,skipped,[],not_applicable_final_decision:human_review,,,,
B,NCT01891383,NCT01891383_inc__item4_C2,NCT01891383_inc__item4,C2,human_review,3,candidate_selection_rescue_returned_human_review,B_rescue_unresolved,observation,Residence in the Veterans Home of California-Yountville,exists,scalar,Veterans Home of California-Yountville,,partial,,Residence in AFRH-Washington D.C. or the Veterans Home of California-Yountville,,,,,,,,reference_review_priority,reference_intermediate_support,llm_verifier,0.5,0.6,layer1_policy_mandatory_verifier,mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,B__NCT01891383_inc__item4_C2__B_main_llm_rescue__entity_regrounding,human_review,no_update,skipped,[],not_applicable_final_decision:human_review,,,,
B,NCT01891383,NCT01891383_inc__item5_C1,NCT01891383_inc__item5,C1,accept,0,branch_b_accept_routing_low_semantic_risk,B_accept,observation,MMSE score,>=,scalar,20,,computable,,MMSE score ≥ 20,,,,,,,,reference_high_support_not_auto_accept,reference_high_support_not_auto_accept,keep_without_layer2_action,0.9,1.0,high_semantic_and_execution_support_reference,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT01891383,NCT01891383_inc__item6_C1,NCT01891383_inc__item6,C1,non_computable,2,branch_b_non_computable,B_non_computable,other,capacity to provide consent to participate in research,exists,null,,,non_computable,,Capacity to provide consent to participate in research,,,,,,,,reference_high_support_not_auto_accept,reference_review_priority,computability_review,0.95,0.35,execution_support_reference_review_priority,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT01891383,NCT01891383_inc__item6_C2,NCT01891383_inc__item6,C2,non_computable,2,branch_b_non_computable,B_non_computable,other,assessment made by study physician,exists,null,,,non_computable,,(assessment made by study physician),,,,,,,,reference_high_support_not_auto_accept,reference_review_priority,computability_review,1.0,0.35,execution_support_reference_review_priority,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT01891383,NCT01891383_inc__item7_C1,NCT01891383_inc__item7,C1,non_computable,2,branch_b_non_computable,B_non_computable,observation,ability to read English,exists,null,,,non_computable,,Ability to read and write English,,,,,,,,reference_intermediate_support,reference_review_priority,optional_llm_verifier_or_review,0.8,0.35,semantic_grounding_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT01891383,NCT01891383_inc__item7_C2,NCT01891383_inc__item7,C2,non_computable,2,branch_b_non_computable,B_non_computable,observation,ability to write English,exists,null,,,non_computable,,Ability to read and write English,,,,,,,,reference_intermediate_support,reference_review_priority,optional_llm_verifier_or_review,0.8,0.35,semantic_grounding_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT01891383,NCT01891383_inc__item8_C1,NCT01891383_inc__item8,C1,human_review,3,branch_b_layer1_mandatory_verifier_remains,B_layer1_hard_issue,condition,history of TBI,not_exists,null,,,computable,,without a history of TBI,,,,,,,,reference_review_priority,reference_high_support_not_auto_accept,llm_verifier,0.5,0.9,layer1_policy_mandatory_verifier,mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,B__NCT01891383_inc__item8_C1__B_main_llm_rescue__history_context_recovery,select_candidate,apply_selected_candidate_leaf,applied,"[""entity_text"", ""entity_type"", ""operator"", ""history_context"", ""computability"", ""evidence_text""]",,,,,
