branch,row_type,document_id,item_uid,clause_id,criterion_id,path,issues,pass1_clause_text,pass1_item_text,pass1_clause_type,pass1_is_negated,pass1_connector,evidence_in_pass1_clause_text,evidence_in_pass1_item_text,evidence_alignment_note,entity_type,entity_text,operator,value_type,value,temporal_context,evidence_text
B_llm_pass2,pass2_leaf_check,NCT03255044,NCT03255044_exc__item3,C1,NCT03255044_exc__item3_C1,exclusion_criteria.children[2],,Serum creatinine > 3 mg/dl,Serum creatinine > 3 mg/dl,,False,,True,True,,lab,Serum creatinine,>,scalar,3,null,Serum creatinine > 3 mg/dl
B_llm_pass2,pass2_leaf_check,NCT03255044,NCT03255044_exc__item4,C1,NCT03255044_exc__item4_C1,exclusion_criteria.children[3].children[0],,significant liver disease,Significant liver disease: liver enzymes 2.5 folds the upper normal limit,,False,,True,True,,condition,significant liver disease,exists,null,null,null,Significant liver disease
B_llm_pass2,pass2_leaf_check,NCT03255044,NCT03255044_exc__item4,C2,NCT03255044_exc__item4_C2,exclusion_criteria.children[3].children[1],,liver enzymes 2.5 folds the upper normal limit,Significant liver disease: liver enzymes 2.5 folds the upper normal limit,,False,,True,True,,lab,liver enzymes,>=,scalar,2.5,null,liver enzymes 2.5 folds the upper normal limit
B_llm_pass2,pass2_leaf_check,NCT03255044,NCT03255044_exc__item5,C1,NCT03255044_exc__item5_C1,exclusion_criteria.children[4],,malignancy,Malignancy,,False,,True,True,,condition,malignancy,exists,null,null,null,Malignancy
B_llm_pass2,pass2_leaf_check,NCT03255044,NCT03255044_exc__item6,C1,NCT03255044_exc__item6_C1,exclusion_criteria.children[5].children[0],,pregnancy,Pregnancy or lactation,,False,,True,True,,condition,pregnancy,exists,null,null,null,Pregnancy
B_llm_pass2,pass2_leaf_check,NCT03255044,NCT03255044_exc__item6,C2,NCT03255044_exc__item6_C2,exclusion_criteria.children[5].children[1],,lactation,Pregnancy or lactation,,False,,True,True,,condition,lactation,exists,null,null,null,lactation
B_llm_pass2,pass2_leaf_check,NCT02555163,NCT02555163_inc__item1,C1,NCT02555163_inc__item1_C1,inclusion_criteria.children[0],,patients diagnosed at the out-patient cystoscopy,Patients diagnosed at the out-patient cystoscopy with papillary bladder tumour will be legible for inclusion,,False,,False,True,evidence_in_item_text_only,procedure,out-patient cystoscopy diagnosis,exists,null,null,null,Patients diagnosed at the out-patient cystoscopy with papillary bladder tumour
B_llm_pass2,pass2_leaf_check,NCT02555163,NCT02555163_inc__item1,C2,NCT02555163_inc__item1_C2,inclusion_criteria.children[1],,patients diagnosed with papillary bladder tumour,Patients diagnosed at the out-patient cystoscopy with papillary bladder tumour will be legible for inclusion,,False,,False,True,evidence_in_item_text_only,condition,papillary bladder tumour,exists,null,null,null,Patients diagnosed at the out-patient cystoscopy with papillary bladder tumour
B_llm_pass2,pass2_leaf_check,NCT02555163,NCT02555163_exc__item1,C1,NCT02555163_exc__item1_C1,exclusion_criteria.children[0],,papillary gross features of the tumor,Non papillary gross features of the tumor,,True,,False,True,evidence_in_item_text_only,observation,papillary gross features of the tumor,not_exists,null,null,null,Non papillary gross features of the tumor
B_llm_pass2,pass2_leaf_check,NCT02555163,NCT02555163_exc__item2,C1,NCT02555163_exc__item2_C1,exclusion_criteria.children[1],,anteriorly located tumor,Anteriorly located tumor,,False,,True,True,,condition,anteriorly located tumor,exists,null,null,null,Anteriorly located tumor
B_llm_pass2,pass2_leaf_check,NCT02555163,NCT02555163_exc__item3,C1,NCT02555163_exc__item3_C1,exclusion_criteria.children[2],,Patients criteria,Patients criteria,,False,,True,True,,other,Patients criteria,exists,null,null,null,Patients criteria
B_llm_pass2,pass2_leaf_check,NCT02555163,NCT02555163_exc__item4,C1,NCT02555163_exc__item4_C1,exclusion_criteria.children[3],,poor performance status,Poor performance status,,False,,True,True,,observation,poor performance status,exists,null,null,null,Poor performance status
B_llm_pass2,pass2_leaf_check,NCT02555163,NCT02555163_exc__item5,C1,NCT02555163_exc__item5_C1,exclusion_criteria.children[4],,history of BCG sepsis,History of BCG sepsis,,False,,True,True,,condition,BCG sepsis,exists,null,null,null,History of BCG sepsis
B_llm_pass2,pass2_leaf_check,NCT02555163,NCT02555163_exc__item6,C1,NCT02555163_exc__item6_C1,exclusion_criteria.children[5],,history of bladder irradiation,History of bladder irradiation,,False,,True,True,,procedure,bladder irradiation,exists,null,null,null,History of bladder irradiation
B_llm_pass2,pass2_leaf_check,NCT02555163,NCT02555163_exc__item7,C1,NCT02555163_exc__item7_C1,exclusion_criteria.children[6],,contracted bladder,Contracted bladder,,False,,True,True,,condition,contracted bladder,exists,null,null,null,Contracted bladder
B_llm_pass2,pass2_leaf_check,NCT02175186,NCT02175186_inc__item1,C1,NCT02175186_inc__item1_C1,inclusion_criteria.children[0],,Age between 20 and 80 years,Age between 20 and 80 years,,False,,True,True,,demographic,Age,between,range,"{""min"": 20, ""max"": 80}",null,Age between 20 and 80 years
B_llm_pass2,pass2_leaf_check,NCT02175186,NCT02175186_inc__item2,C1,NCT02175186_inc__item2_C1,inclusion_criteria.children[1].children[0],,patients undergoing percutaneous coronary intervention,Patients undergoing percutaneous coronary intervention and need to take dual antiplatelet therapy continuously at least 12weeks,,False,,True,True,,procedure,percutaneous coronary intervention,exists,null,null,null,Patients undergoing percutaneous coronary intervention
B_llm_pass2,pass2_leaf_check,NCT02175186,NCT02175186_inc__item2,C2,NCT02175186_inc__item2_C2,inclusion_criteria.children[1].children[1],,need to take dual antiplatelet therapy continuously at least 12weeks,Patients undergoing percutaneous coronary intervention and need to take dual antiplatelet therapy continuously at least 12weeks,,False,,True,True,,therapy,dual antiplatelet therapy,exists,scalar,12,null,need to take dual antiplatelet therapy continuously at least 12weeks
B_llm_pass2,pass2_leaf_check,NCT02175186,NCT02175186_inc__item3,C1,NCT02175186_inc__item3_C1,inclusion_criteria.children[2].children[0],,Modified Lanza Score grade 0-1,Modified Lanza Score grade 0-1 measured by upper gastrointestinal endoscopy,,False,,True,True,,observation,Modified Lanza Score,between,range,"{""min"": 0, ""max"": 1}",null,Modified Lanza Score grade 0-1
B_llm_pass2,pass2_leaf_check,NCT02175186,NCT02175186_inc__item3,C2,NCT02175186_inc__item3_C2,inclusion_criteria.children[2].children[1],,measured by upper gastrointestinal endoscopy,Modified Lanza Score grade 0-1 measured by upper gastrointestinal endoscopy,,False,,True,True,,procedure,upper gastrointestinal endoscopy,exists,null,null,null,measured by upper gastrointestinal endoscopy
B_llm_pass2,pass2_leaf_check,NCT02175186,NCT02175186_inc__item4,C1,NCT02175186_inc__item4_C1,inclusion_criteria.children[3],,mild gastrointestinal symptom,mild gastrointestinal symptom,,False,,True,True,,condition,gastrointestinal symptom (mild),exists,null,null,null,mild gastrointestinal symptom
B_llm_pass2,pass2_leaf_check,NCT02175186,NCT02175186_inc__item5,C1,NCT02175186_inc__item5_C1,inclusion_criteria.children[4],,Creatinen in blood = 3mg/dl,Creatinen in blood = 3mg/dl,,False,,True,True,,lab,Creatinen in blood,=,scalar,3,null,Creatinen in blood = 3mg/dl
B_llm_pass2,pass2_leaf_check,NCT02175186,NCT02175186_inc__item6,C1,NCT02175186_inc__item6_C1,inclusion_criteria.children[5],,BUN = 50mg/dl,BUN = 50mg/dl,,False,,True,True,,lab,BUN,=,scalar,50,null,BUN = 50mg/dl
B_llm_pass2,pass2_leaf_check,NCT02175186,NCT02175186_inc__item7,C1,NCT02175186_inc__item7_C1,inclusion_criteria.children[6],,Birilubin = 3mg/dl,Birilubin = 3mg/dl,,False,,True,True,,lab,Bilirubin,=,scalar,3,null,Birilubin = 3mg/dl
B_llm_pass2,pass2_leaf_check,NCT02175186,NCT02175186_inc__item8,C1,NCT02175186_inc__item8_C1,inclusion_criteria.children[7].children[0],,AST = 80U/L,AST and ALT = 80U/L,,False,,False,True,evidence_in_item_text_only,lab,AST,=,scalar,80,null,AST and ALT = 80U/L
B_llm_pass2,pass2_leaf_check,NCT02175186,NCT02175186_inc__item8,C2,NCT02175186_inc__item8_C2,inclusion_criteria.children[7].children[1],,ALT = 80U/L,AST and ALT = 80U/L,,False,,False,True,evidence_in_item_text_only,lab,ALT,=,scalar,80,null,AST and ALT = 80U/L
B_llm_pass2,pass2_leaf_check,NCT02175186,NCT02175186_exc__item1,C1,NCT02175186_exc__item1_C1,exclusion_criteria.children[0].children[0],,pregnant,Pregnant or breast feeding,,False,,True,True,,condition,pregnant,exists,null,null,null,Pregnant
B_llm_pass2,pass2_leaf_check,NCT02175186,NCT02175186_exc__item1,C2,NCT02175186_exc__item1_C2,exclusion_criteria.children[0].children[1],,breast feeding,Pregnant or breast feeding,,False,,True,True,,observation,breast feeding,exists,null,null,null,breast feeding
B_llm_pass2,pass2_leaf_check,NCT02175186,NCT02175186_exc__item2,C1,NCT02175186_exc__item2_C1,exclusion_criteria.children[1].children[0],,history of stomach surgery,History of Stomach or esophagus surgery,,False,,False,True,evidence_in_item_text_only,procedure,stomach surgery,exists,null,null,null,History of Stomach or esophagus surgery
B_llm_pass2,pass2_leaf_check,NCT02175186,NCT02175186_exc__item2,C2,NCT02175186_exc__item2_C2,exclusion_criteria.children[1].children[1],,history of esophagus surgery,History of Stomach or esophagus surgery,,False,,False,True,evidence_in_item_text_only,procedure,esophagus surgery,exists,null,null,null,History of Stomach or esophagus surgery
B_llm_pass2,pass2_leaf_check,NCT02175186,NCT02175186_exc__item3,C1,NCT02175186_exc__item3_C1,exclusion_criteria.children[2].children[0],,peptic ulcer,Peptic ulcer or reflux esophagitis,,False,,True,True,,condition,peptic ulcer,exists,null,null,null,Peptic ulcer
B_llm_pass2,pass2_leaf_check,NCT02175186,NCT02175186_exc__item3,C2,NCT02175186_exc__item3_C2,exclusion_criteria.children[2].children[1],,reflux esophagitis,Peptic ulcer or reflux esophagitis,,False,,True,True,,condition,reflux esophagitis,exists,null,null,null,reflux esophagitis
B_llm_pass2,pass2_leaf_check,NCT02175186,NCT02175186_exc__item4,C1,NCT02175186_exc__item4_C1,exclusion_criteria.children[3].children[0],,Zollinger-Ellison syndrome,Zollinger-Ellison syndrome or primary esophageal motility disorders,,False,,True,True,,condition,Zollinger-Ellison syndrome,exists,null,null,null,Zollinger-Ellison syndrome
B_llm_pass2,pass2_leaf_check,NCT02175186,NCT02175186_exc__item4,C2,NCT02175186_exc__item4_C2,exclusion_criteria.children[3].children[1],,primary esophageal motility disorders,Zollinger-Ellison syndrome or primary esophageal motility disorders,,False,,True,True,,condition,primary esophageal motility disorders,exists,null,null,null,primary esophageal motility disorders
B_llm_pass2,pass2_leaf_check,NCT02175186,NCT02175186_exc__item5,C1,NCT02175186_exc__item5_C1,exclusion_criteria.children[4],,malignant tumor,Malignant tumor,,False,,True,True,,condition,malignant tumor,exists,null,null,null,Malignant tumor
B_llm_pass2,pass2_leaf_check,NCT02175186,NCT02175186_exc__item6,C1,NCT02175186_exc__item6_C1,exclusion_criteria.children[5].children[0],,bleeding tendency,Bleeding tendency or coagulopathy,,False,,True,True,,condition,bleeding tendency,exists,null,null,null,Bleeding tendency
B_llm_pass2,pass2_leaf_check,NCT02175186,NCT02175186_exc__item6,C2,NCT02175186_exc__item6_C2,exclusion_criteria.children[5].children[1],,coagulopathy,Bleeding tendency or coagulopathy,,False,,True,True,,condition,coagulopathy,exists,null,null,null,coagulopathy
B_llm_pass2,pass2_leaf_check,NCT02175186,NCT02175186_exc__item7,C1,NCT02175186_exc__item7_C1,exclusion_criteria.children[6],,contraindication of ALBIS,Contraindication of ALBIS,,False,,True,True,,drug,ALBIS contraindication,exists,null,null,null,Contraindication of ALBIS
B_llm_pass2,pass2_leaf_check,NCT02175186,NCT02175186_exc__item8,C1,NCT02175186_exc__item8_C1,exclusion_criteria.children[7].children[0],,long term use of aspirin within 1month,Long term use of aspirin or P2Y12 receptor antagonist within 1month,,False,,False,True,evidence_in_item_text_only,drug,aspirin long term use,exists,null,null,"{""relation"": ""within"", ""value"": 1, ""unit"": ""month"", ""anchor_event"": ""other""}",Long term use of aspirin or P2Y12 receptor antagonist within 1month
B_llm_pass2,pass2_leaf_check,NCT02175186,NCT02175186_exc__item8,C2,NCT02175186_exc__item8_C2,exclusion_criteria.children[7].children[1],,long term use of P2Y12 receptor antagonist within 1month,Long term use of aspirin or P2Y12 receptor antagonist within 1month,,False,,False,True,evidence_in_item_text_only,drug,P2Y12 receptor antagonist long term use,exists,null,null,"{""relation"": ""within"", ""value"": 1, ""unit"": ""month"", ""anchor_event"": ""other""}",Long term use of aspirin or P2Y12 receptor antagonist within 1month
B_llm_pass2,pass2_leaf_check,NCT02175186,NCT02175186_exc__item9,C1,NCT02175186_exc__item9_C1,exclusion_criteria.children[8].children[0],,took PPI,"Patients who tool medicine such as PPI, APA,H2blocker, Muscarine receptor antagonist, anti-gastic agent, antacid, anticaogulant, Bisphosphonate agents, Cytotoxic drug, NSAID, adrenal cortex hormone agents (topical treatment is allowed)",,False,,False,True,evidence_in_item_text_only,drug,PPI,exists,null,null,null,"Patients who tool medicine such as PPI, APA,H2blocker, Muscarine receptor antagonist, anti-gastic agent, antacid, anticaogulant, Bisphosphonate agents, Cytotoxic drug, NSAID, adrenal cortex hormone agents (topical treatment is allowed)"
B_llm_pass2,pass2_leaf_check,NCT02175186,NCT02175186_exc__item9,C2,NCT02175186_exc__item9_C2,exclusion_criteria.children[8].children[1],,took APA,"Patients who tool medicine such as PPI, APA,H2blocker, Muscarine receptor antagonist, anti-gastic agent, antacid, anticaogulant, Bisphosphonate agents, Cytotoxic drug, NSAID, adrenal cortex hormone agents (topical treatment is allowed)",,False,,False,True,evidence_in_item_text_only,drug,APA,exists,null,null,null,"Patients who tool medicine such as PPI, APA,H2blocker, Muscarine receptor antagonist, anti-gastic agent, antacid, anticaogulant, Bisphosphonate agents, Cytotoxic drug, NSAID, adrenal cortex hormone agents (topical treatment is allowed)"
B_llm_pass2,pass2_leaf_check,NCT02175186,NCT02175186_exc__item9,C3,NCT02175186_exc__item9_C3,exclusion_criteria.children[8].children[2],,took H2blocker,"Patients who tool medicine such as PPI, APA,H2blocker, Muscarine receptor antagonist, anti-gastic agent, antacid, anticaogulant, Bisphosphonate agents, Cytotoxic drug, NSAID, adrenal cortex hormone agents (topical treatment is allowed)",,False,,False,True,evidence_in_item_text_only,drug,H2 blocker,exists,null,null,null,"Patients who tool medicine such as PPI, APA,H2blocker, Muscarine receptor antagonist, anti-gastic agent, antacid, anticaogulant, Bisphosphonate agents, Cytotoxic drug, NSAID, adrenal cortex hormone agents (topical treatment is allowed)"
