branch,document_id,path,criterion_id,item_uid,clause_id,entity_type,entity_text,operator,value_type,value,unit,temporal_context,history_context,computability,non_computable_reason,evidence_text,deterministic_issues,layer1a_action_category,layer1a_action_hint,layer1c_source_text_warnings,layer1c_action
A_post_rescue,NCT02499185,exclusion_criteria.children[0],NCT02499185_exc__item1_C1,NCT02499185_exc__item1,C1,lab,Stage,exists,null,,,,,computable,,Ongoing acute kidney injury Stage 2/3,,no_action,,,no_action
A_post_rescue,NCT02499185,exclusion_criteria.children[1],NCT02499185_exc__item2_C1,NCT02499185_exc__item2,C1,procedure,kidney transplant,exists,null,,,,prior,computable,,History of kidney transplant,,no_action,,,no_action
A_post_rescue,NCT02874092,inclusion_criteria.children[0].children[0],NCT02874092_inc__item1_C1,NCT02874092_inc__item1,C1,condition,RA,exists,null,,,,,computable,,RA cohort:,,no_action,,,no_action
A_post_rescue,NCT02874092,inclusion_criteria.children[0].children[1],NCT02874092_inc__item1_C2,NCT02874092_inc__item1,C2,drug,MTX,>=,scalar,10,,,stable_dose,computable,,Receiving MTX at stable doses of 10 to 25 mg weekly for at least 12 weeks,,no_action,,critical_qualifier_missing_from_entity,flag_only
A_post_rescue,NCT02874092,inclusion_criteria.children[0].children[2],NCT02874092_inc__item1_C3,NCT02874092_inc__item1,C3,observation,DAS28,>=,scalar,3.2,,,current,computable,,Have a DAS28 of 3.2 or higher,,no_action,,,no_action
A_post_rescue,NCT02874092,inclusion_criteria.children[1],NCT02874092_inc__item2_C1,NCT02874092_inc__item2,C1,condition,osteoarthritis,exists,null,,,,,computable,,Diagnosis of osteoarthritis made by physician.,,no_action,,,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[0].children[0],NCT02874092_exc__item1_C1,NCT02874092_exc__item1,C1,condition,sensitivity,in,null,,,,prior,computable,,History of sensitivity to study medications or any of their excipients,list_operator_without_list_value,conservative_rewrite_candidate,"Change operator to 'exists', set value_type='null', value=null, computability='partial', reason='list_value_missing'.",,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[0].children[1],NCT02874092_exc__item1_C2,NCT02874092_exc__item1,C2,condition,sensitivity,in,null,,,,prior,computable,,History of sensitivity to study medications or any of their excipients,list_operator_without_list_value,conservative_rewrite_candidate,"Change operator to 'exists', set value_type='null', value=null, computability='partial', reason='list_value_missing'.",,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[1].children[0],NCT02874092_exc__item2_C1,NCT02874092_exc__item2,C1,condition,RA,exists,null,,,,,computable,,RA cohort,,no_action,,,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[1].children[1],NCT02874092_exc__item2_C2,NCT02874092_exc__item2,C2,drug,intolerance to MTX,exists,null,,,,prior,partial,"Intolerance is not precisely defined (e.g., adverse event type/severity) and may not be consistently captured as structured data.",Previous intolerance to MTX,,no_action,,,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[2],NCT02874092_exc__item3_C1,NCT02874092_exc__item3,C1,procedure,antiplatelet therapy,exists,null,,,,current,computable,,Current treatment with antiplatelet therapy,,no_action,,,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[3],NCT02874092_exc__item4_C1,NCT02874092_exc__item4,C1,procedure,anti-platelet therapy,exists,null,,,,,computable,,Absolute indication for anti-platelet therapy,,no_action,,,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[4],NCT02874092_exc__item5_C1,NCT02874092_exc__item5,C1,procedure,chronic oral anticoagulant therapy,exists,null,,,,,computable,,Need for chronic oral anticoagulant therapy,,no_action,,,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[5],NCT02874092_exc__item6_C1,NCT02874092_exc__item6,C1,condition,hepatic impairment,exists,null,,,,,computable,,Severe hepatic impairment,,no_action,,critical_qualifier_missing_from_entity,flag_only
A_post_rescue,NCT02874092,exclusion_criteria.children[6].children[0],NCT02874092_exc__item7_C1,NCT02874092_exc__item7,C1,lab,eGFR,<,scalar,30,,,,computable,,Renal failure (eGFR <30 or requiring dialysis),,no_action,,,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[6].children[1],NCT02874092_exc__item7_C2,NCT02874092_exc__item7,C2,lab,eGFR,<,scalar,30,,,,computable,,Renal failure (eGFR <30 or requiring dialysis),,no_action,,,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[7].children[0],NCT02874092_exc__item8_C1,NCT02874092_exc__item8,C1,condition,bleeding diathesis,exists,null,,,,current,computable,,"A known bleeding diathesis, hemostatic or coagulation disorder, or prior major bleeding",,no_action,,,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[7].children[1],NCT02874092_exc__item8_C2,NCT02874092_exc__item8,C2,condition,"hemostatic or coagulation disorder, or prior",exists,null,,,,,computable,,hemostatic or coagulation disorder,,no_action,,,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[7].children[2],NCT02874092_exc__item8_C3,NCT02874092_exc__item8,C3,condition,"hemostatic or coagulation disorder, or prior",exists,null,,,,,computable,,hemostatic or coagulation disorder,,no_action,,,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[7].children[3],NCT02874092_exc__item8_C4,NCT02874092_exc__item8,C4,condition,major bleeding,exists,null,,,,prior,partial,Severity qualifier 'major' may not be consistently captured as structured patient-level data.,prior major bleeding,,no_action,,,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[8],NCT02874092_exc__item9_C1,NCT02874092_exc__item9,C1,condition,stroke,exists,null,,,,prior,computable,,Prior stroke,,no_action,,,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[9],NCT02874092_exc__item10_C1,NCT02874092_exc__item10,C1,condition,pathological bleeding,exists,null,,,,,computable,,Active pathological bleeding,,no_action,,critical_qualifier_missing_from_entity,flag_only
A_post_rescue,NCT02874092,exclusion_criteria.children[10],NCT02874092_exc__item11_C1,NCT02874092_exc__item11,C1,condition,intracranial haemorrhage,exists,null,,,,prior,computable,,History of intracranial haemorrhage,,no_action,,,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[11],NCT02874092_exc__item12_C1,NCT02874092_exc__item12,C1,other,life expectancy <12 months based on investigator's judgement,<,scalar,12,months,,,computable,,Life expectancy <12 months based on investigator's judgement,,no_action,,comparison_with_non_quantitative_entity,flag_only
A_post_rescue,NCT02874092,exclusion_criteria.children[12].children[0],NCT02874092_exc__item13_C1,NCT02874092_exc__item13,C1,condition,bradycardic events,exists,null,,,,,partial,exception_context_unresolved,Patients considered to be at risk of bradycardic events,,no_action,,,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[12].children[1],NCT02874092_exc__item13_C2,NCT02874092_exc__item13,C2,condition,sick sinus syndrome,exists,null,,,,,partial,exception_context_unresolved,known sick sinus syndrome,,no_action,,,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[12].children[2],NCT02874092_exc__item13_C3,NCT02874092_exc__item13,C3,condition,second,exists,null,,,,,partial,exception_context_unresolved,second or third degree atrioventricular [AV)] block,,no_action,,,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[12].children[3].children[0],NCT02874092_exc__item13_C4,NCT02874092_exc__item13,C4,condition,third degree atrioventricular [AV)] block,exists,null,,,,,partial,exception_context_unresolved,second or third degree atrioventricular [AV)] block,,no_action,,,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[12].children[3].children[1],NCT02874092_exc__item13_C5,NCT02874092_exc__item13,C5,other,permanent pacemaker,exists,null,,,,,partial,Contains exception or conditional nuance that may need later verification.,unless already treated with a permanent pacemaker,,no_action,,,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[13],NCT02874092_exc__item14_C1,NCT02874092_exc__item14,C1,lab,hematocrit,<,scalar,27,%,,,computable,,Anemia (hematocrit < 27%),,no_action,,,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[14],NCT02874092_exc__item15_C1,NCT02874092_exc__item15,C1,lab,Platelet count,<,scalar,100,,,,computable,,"Platelet count < 100,000/ml",,no_action,,,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[15].children[0],NCT02874092_exc__item16_C1,NCT02874092_exc__item16,C1,drug,strong CYP 3A inhibitors,exists,null,,,,,computable,,Concomitant use of strong CYP 3A inhibitors or inducers,,no_action,,,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[15].children[1],NCT02874092_exc__item16_C2,NCT02874092_exc__item16,C2,drug,strong CYP 3A inhibitors,exists,null,,,,,computable,,Concomitant use of strong CYP 3A inhibitors or inducers,,no_action,,,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[16].children[0],NCT02874092_exc__item17_C1,NCT02874092_exc__item17,C1,condition,thrombocytopenia,exists,null,,,,prior,computable,,History of thrombocytopenia or neutropenia,,no_action,,,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[16].children[1],NCT02874092_exc__item17_C2,NCT02874092_exc__item17,C2,condition,neutropenia,exists,null,,,,prior,computable,,History of thrombocytopenia or neutropenia,,no_action,,,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[17].children[0],NCT02874092_exc__item18_C1,NCT02874092_exc__item18,C1,condition,Pregnant,exists,null,,,,,computable,,Pregnant,,no_action,,,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[17].children[1],NCT02874092_exc__item18_C2,NCT02874092_exc__item18,C2,condition,nursing,exists,null,,,,,computable,,nursing women,,no_action,,,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[17].children[2],NCT02874092_exc__item18_C3,NCT02874092_exc__item18,C3,lab,Pregnancy test,=,scalar,"""positive""",,"{""relation"": ""during"", ""value"": null, ""unit"": null, ""anchor_event"": ""screening""}",current,computable,,females with a positive pregnancy test at screening,,no_action,,,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[18].children[0],NCT02874092_exc__item19_C1,NCT02874092_exc__item19,C1,condition,child bearing potential,exists,null,,,,,computable,,Females of child bearing potential,,no_action,,,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[18].children[1],NCT02874092_exc__item19_C2,NCT02874092_exc__item19,C2,other,using acceptable method of birth control prior to study,not_exists,null,,,"{""relation"": ""before"", ""value"": null, ""unit"": null, ""anchor_event"": ""baseline""}",,computable,,not using acceptable method of birth control prior to or during study,,no_action,,,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[18].children[2],NCT02874092_exc__item19_C3,NCT02874092_exc__item19,C3,other,using acceptable method of birth control during study,not_exists,null,,,"{""relation"": ""before"", ""value"": null, ""unit"": null, ""anchor_event"": ""baseline""}",,computable,,not using acceptable method of birth control prior to or during study,,no_action,,,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[19].children[0],NCT02874092_exc__item20_C1,NCT02874092_exc__item20,C1,other,concern for inability of the patient to comply with study procedures,exists,null,,,,,partial,Entity typing is weak and may require later review.,Concern for inability of the patient to comply with study procedures and/or follow up,,no_action,,,no_action
A_post_rescue,NCT02874092,exclusion_criteria.children[19].children[1],NCT02874092_exc__item20_C2,NCT02874092_exc__item20,C2,other,concern for inability of the patient to follow up,exists,null,,,,,partial,Entity typing is weak and may require later review.,Concern for inability of the patient to comply with study procedures and/or follow up,,no_action,,,no_action
A_post_rescue,NCT02992938,inclusion_criteria.children[0],NCT02992938_inc__item1_C1,NCT02992938_inc__item1,C1,procedure,thyroidectomy,exists,null,,,,,computable,,Patients scheduled for thyroidectomy,,no_action,,,no_action
A_post_rescue,NCT02992938,inclusion_criteria.children[1],NCT02992938_inc__item1_C2,NCT02992938_inc__item1,C2,procedure,general anesthesia,exists,null,,,,,computable,,with general anesthesia,,no_action,,,no_action
A_post_rescue,NCT02992938,inclusion_criteria.children[2],NCT02992938_inc__item1_C3,NCT02992938_inc__item1,C3,other,in the University of Chile Clinical Hospital,exists,null,,,,,partial,Entity typing is weak and may require later review.,in the University of Chile Clinical Hospital,,no_action,,,no_action
A_post_rescue,NCT02992938,exclusion_criteria.children[0].children[0],NCT02992938_exc__item1_C1,NCT02992938_exc__item1,C1,lab,ASA,exists,null,,,,,computable,,Patients ASA III y IV,,no_action,,,no_action
A_post_rescue,NCT02992938,exclusion_criteria.children[0].children[1],NCT02992938_exc__item1_C2,NCT02992938_exc__item1,C2,lab,ASA,exists,null,,,,,computable,,Patients ASA III y IV,,no_action,,,no_action
A_post_rescue,NCT02992938,exclusion_criteria.children[1],NCT02992938_exc__item2_C1,NCT02992938_exc__item2,C1,condition,Chronic pain,exists,null,,,,,computable,,Chronic pain history,,no_action,,,no_action
A_post_rescue,NCT02992938,exclusion_criteria.children[2].children[0],NCT02992938_exc__item3_C1,NCT02992938_exc__item3,C1,condition,drug abuse,exists,null,,,,,partial,"Abuse is not operationally defined (e.g., diagnosis code, timeframe, severity).",Drug and alcohol abuse,,no_action,,,no_action
A_post_rescue,NCT02992938,exclusion_criteria.children[2].children[1],NCT02992938_exc__item3_C2,NCT02992938_exc__item3,C2,other,alcohol abuse,exists,null,,,,,partial,Entity typing is weak and may require later review.,Drug and alcohol abuse,,no_action,,,no_action
A_post_rescue,NCT02992938,exclusion_criteria.children[3].children[0],NCT02992938_exc__item4_C1,NCT02992938_exc__item4,C1,drug,opioid,exists,null,,,,,computable,,Chronic use of opioid and sedatives,,no_action,,,no_action
A_post_rescue,NCT02992938,exclusion_criteria.children[3].children[1],NCT02992938_exc__item4_C2,NCT02992938_exc__item4,C2,drug,sedatives,exists,null,,,,,computable,,Chronic use of opioid and sedatives,,no_action,,,no_action
A_post_rescue,NCT02992938,exclusion_criteria.children[4],NCT02992938_exc__item5_C1,NCT02992938_exc__item5,C1,condition,Neuropsychiatric illness,exists,null,,,,,computable,,Neuropsychiatric illness,,no_action,,,no_action
A_post_rescue,NCT02992938,exclusion_criteria.children[5].children[0],NCT02992938_exc__item6_C1,NCT02992938_exc__item6,C1,drug,NSAID,exists,null,,,"{""relation"": ""within"", ""value"": 48, ""unit"": ""hour"", ""anchor_event"": ""surgery""}",prior,computable,,NSAID and other analgesics used the 48 hours previous to the surgery,,no_action,,,no_action
A_post_rescue,NCT02992938,exclusion_criteria.children[5].children[1],NCT02992938_exc__item6_C2,NCT02992938_exc__item6,C2,drug,other analgesics,exists,null,,,"{""relation"": ""within"", ""value"": 48, ""unit"": ""hour"", ""anchor_event"": ""surgery""}",prior,partial,The specific analgesic drugs included in 'other analgesics' are not defined.,NSAID and other analgesics used the 48 hours previous to the surgery,,no_action,,,no_action
A_post_rescue,NCT02992938,exclusion_criteria.children[6],NCT02992938_exc__item7_C1,NCT02992938_exc__item7,C1,lab,CMI,>,scalar,30,CM,,,computable,,CMI > 30,,no_action,,,no_action
