review_id,document_id,chia_id,item_uid,item_index,criterion_type,stratum,item_text,n_clauses,logic_chain,manual_logic_label,manual_logic_issue_type,manual_logic_notes,,,,,,,
I00659,NCT02589691,NCT02589691_exc,NCT02589691_exc__item6,6,exclusion,negation,absence of affiliation to social security,1,NOT(C1: affiliation to social security),,,,,,,,,,
I00660,NCT02604459,NCT02604459_inc,NCT02604459_inc__item1,1,inclusion,non_computable,"Subject or legal representative has voluntarily signed the informed consent approved by the Institutional Review Board,",2,C1: subject has voluntarily signed the informed consent approved by the Institutional Review Board OR C2: legal representative has voluntarily signed the informed consent approved by the Institutional Review Board,,,,,,,,,,
I00661,NCT02604459,NCT02604459_inc,NCT02604459_inc__item2,2,inclusion,multi_clause,Hip fracture surgery scheduled under general anesthesia,2,C1: hip fracture surgery scheduled AND C2: hip fracture surgery scheduled under general anesthesia,,,,,,,,,,
I00662,NCT02604459,NCT02604459_inc,NCT02604459_inc__item3,3,inclusion,temporal,Subject is 65 years or older on the day of surgery,1,C1: Subject is 65 years or older on the day of surgery,,,,,,,,,,
I00663,NCT02604459,NCT02604459_exc,NCT02604459_exc__item1,1,exclusion,non_computable,Inability to follow directions or comprehend the English language,2,C1: inability to follow directions OR C2: inability to comprehend the English language,,,,,,,,,,
I00664,NCT02604459,NCT02604459_exc,NCT02604459_exc__item2,2,exclusion,multi_clause,Severe uncorrected visual or auditory handicaps,2,C1: severe uncorrected visual handicaps OR C2: severe uncorrected auditory handicaps,,,,,,,,,,
I00665,NCT02604459,NCT02604459_exc,NCT02604459_exc__item3,3,exclusion,temporal,Delirium at screening or baseline,2,C1: delirium at screening OR C2: delirium at baseline,,,,,,,,,,
I00666,NCT02604459,NCT02604459_exc,NCT02604459_exc__item4,4,exclusion,simple,Emergency surgery,1,C1: emergency surgery,,,,,,,,,,
I00667,NCT02609048,NCT02609048_inc,NCT02609048_inc__item1,1,inclusion,non_computable,Must have given written informed consent (signed and dated) and any authorizations required by local law,2,C1: have given written informed consent (signed and dated) AND C2: have given any authorizations required by local law,,,,,,,,,,
I00668,NCT02609048,NCT02609048_inc,NCT02609048_inc__item2,2,inclusion,simple,18 to 75 years old (inclusive),1,C1: 18 to 75 years old (inclusive),,,,,,,,,,
I00669,NCT02609048,NCT02609048_inc,NCT02609048_inc__item3,3,inclusion,quantifier,"Male or female with a diagnosis of PBC, by at least two of the following criteria:",4,C1: male OR C2: female AND C3: diagnosis of PBC AND [AT_LEAST 2] C4: meets at least two of the following criteria,,,,,,,,,,
I00670,NCT02609048,NCT02609048_inc,NCT02609048_inc__item4,4,inclusion,temporal,History of AP above ULN for at least six months,2,C1: history of AP above ULN AND C2: AP above ULN for at least six months,,,,,,,,,,
I00671,NCT02609048,NCT02609048_inc,NCT02609048_inc__item5,5,inclusion,multi_clause,Positive Anti-Mitochondrial Antibodies (AMA) titers (>1/40 on immunofluorescence or M2 positive by enzyme linked immunosorbent assay (ELISA) or positive PBC-specific antinuclear antibodies,3,C1: Anti-Mitochondrial Antibodies (AMA) titers >1/40 on immunofluorescence OR C2: M2 positive by enzyme linked immunosorbent assay (ELISA) OR C3: positive PBC-specific antinuclear antibodies,,,,,,,,,,
I00672,NCT02609048,NCT02609048_inc,NCT02609048_inc__item6,6,inclusion,simple,Documented liver biopsy result consistent with PBC,1,C1: documented liver biopsy result consistent with PBC,,,,,,,,,,
I00673,NCT02609048,NCT02609048_inc,NCT02609048_inc__item7,7,inclusion,temporal,On a stable and recommended dose of UDCA for the past twelve months,2,C1: on a stable dose of UDCA for the past twelve months AND C2: on a recommended dose of UDCA for the past twelve months,,,,,,,,,,
I00674,NCT02609048,NCT02609048_inc,NCT02609048_inc__item8,8,inclusion,simple,AP ≥ 1.67 × ULN,1,C1: AP ≥ 1.67 × ULN,,,,,,,,,,
I00675,NCT02609048,NCT02609048_inc,NCT02609048_inc__item9,9,inclusion,quantifier,"For females of reproductive potential, use of at least one barrier contraceptive and a second effective birth control method during the study and for at least two weeks after the last dose. For male subjects, use of appropriate contraception (e.g., condoms), so their female partners of reproductive potential do not become pregnant during the study and for at least two weeks after the last dose",8,"[AT_LEAST 1] C1: for females of reproductive potential, use of at least one barrier contraceptive during the study AND C2: for females of reproductive potential, use of a second effective birth control method during the study AND [AT_LEAST 1] C3: for females of reproductive potential, use of at least one barrier contraceptive during the study and for at least two weeks after the last dose AND C4: for females of reproductive potential, use of a second effective birth control method during the study and for at least two weeks after the last dose AND C5: for male subjects, use of appropriate contraception (e.g., condoms) during the study AND C6: for male subjects, their female partners of reproductive potential do not become pregnant during the study AND C7: for male subjects, use of appropriate contraception (e.g., condoms) during the study and for at least two weeks after the last dose AND C8: for male subjects, their female partners of reproductive potential do not become pregnant during the study and for at least two weeks after the last dose",,,,,,,,,,
I00676,NCT02609048,NCT02609048_exc,NCT02609048_exc__item1,1,exclusion,non_computable,"A medical condition, other than PBC, that in the investigator's opinion would preclude full participation in the study or confound its results (e.g., cancer on active treatment)",3,"C1: a medical condition other than PBC AND C2: in the investigator's opinion, the medical condition would preclude full participation in the study OR C3: in the investigator's opinion, the medical condition would confound the study results",,,,,,,,,,
I00677,NCT02609048,NCT02609048_exc,NCT02609048_exc__item2,2,exclusion,multi_clause,AST or ALT > 3 × ULN,2,C1: AST > 3 × ULN OR C2: ALT > 3 × ULN,,,,,,,,,,
I00678,NCT02609048,NCT02609048_exc,NCT02609048_exc__item3,3,exclusion,simple,Total bilirubin > 2 × ULN,1,C1: Total bilirubin > 2 × ULN,,,,,,,,,,
I00679,NCT02609048,NCT02609048_exc,NCT02609048_exc__item4,4,exclusion,simple,Auto-immune hepatitis,1,C1: Auto-immune hepatitis,,,,,,,,,,
I00680,NCT02609048,NCT02609048_exc,NCT02609048_exc__item5,5,exclusion,simple,Primary sclerosing cholangitis,1,C1: primary sclerosing cholangitis,,,,,,,,,,
I00681,NCT02609048,NCT02609048_exc,NCT02609048_exc__item6,6,exclusion,simple,Known history of alpha-1-Antitrypsin deficiency,1,C1: known history of alpha-1-Antitrypsin deficiency,,,,,,,,,,
I00682,NCT02609048,NCT02609048_exc,NCT02609048_exc__item7,7,exclusion,simple,Known history of chronic viral hepatitis,1,C1: known history of chronic viral hepatitis,,,,,,,,,,
I00683,NCT02609048,NCT02609048_exc,NCT02609048_exc__item8,8,exclusion,simple,Creatine kinase above ULN,1,C1: Creatine kinase above ULN,,,,,,,,,,
I00684,NCT02609048,NCT02609048_exc,NCT02609048_exc__item9,9,exclusion,simple,Serum creatinine above ULN,1,C1: serum creatinine above ULN,,,,,,,,,,
I00685,NCT02609048,NCT02609048_exc,NCT02609048_exc__item10,10,exclusion,multi_clause,"For females, pregnancy or breast-feeding",2,C1: pregnancy (for females) OR C2: breast-feeding (for females),,,,,,,,,,
I00686,NCT02609048,NCT02609048_exc,NCT02609048_exc__item11,11,exclusion,temporal,"Use of colchicine, methotrexate, azathioprine, or systemic steroids in the two months preceding screening",4,C1: use of colchicine in the two months preceding screening OR C2: use of methotrexate in the two months preceding screening OR C3: use of azathioprine in the two months preceding screening OR C4: use of systemic steroids in the two months preceding screening,,,,,,,,,,
I00687,NCT02609048,NCT02609048_exc,NCT02609048_exc__item12,12,exclusion,multi_clause,"Current use of fibrates, including fenofibrates, or simvastatin",3,C1: current use of fibrates OR C2: current use of fenofibrates OR C3: current use of simvastatin,,,,,,,,,,
I00688,NCT02609048,NCT02609048_exc,NCT02609048_exc__item13,13,exclusion,simple,Use of an experimental treatment for PBC,1,C1: use of an experimental treatment for PBC,,,,,,,,,,
I00689,NCT02609048,NCT02609048_exc,NCT02609048_exc__item14,14,exclusion,multi_clause,Use of experimental or unapproved immunosuppressant,2,C1: use of experimental immunosuppressant OR C2: use of unapproved immunosuppressant,,,,,,,,,,
I00690,NCT02609048,NCT02609048_exc,NCT02609048_exc__item15,15,exclusion,non_computable,"Any other condition(s) that would compromise the safety of the subject or compromise the quality of the clinical study, as judged by the Investigator",3,C1: any other condition(s) that would compromise the safety of the subject OR C2: any other condition(s) that would compromise the quality of the clinical study AND C3: condition(s) are judged by the Investigator to compromise safety of the subject or compromise the quality of the clinical study,,,,,,,,,,
I00691,NCT02627560,NCT02627560_inc,NCT02627560_inc__item1,1,inclusion,simple,breast cancer,1,C1: breast cancer,,,,,,,,,,
I00692,NCT02627560,NCT02627560_inc,NCT02627560_inc__item2,2,inclusion,negation,undergoing unilateral mastectomy with or without axillary node dissection,2,C1: undergoing unilateral mastectomy OR C2: undergoing unilateral mastectomy with axillary node dissection,,,,,,,,,,
I00693,NCT02627560,NCT02627560_inc,NCT02627560_inc__item3,3,inclusion,non_computable,received adequate oral and written information about the study and signed an informed-consent form,3,C1: received adequate oral information about the study AND C2: received adequate written information about the study AND C3: signed an informed-consent form,,,,,,,,,,
I00694,NCT02627560,NCT02627560_exc,NCT02627560_exc__item1,1,exclusion,multi_clause,pregnant or breastfeeding,2,C1: pregnant OR C2: breastfeeding,,,,,,,,,,
I00695,NCT02627560,NCT02627560_exc,NCT02627560_exc__item2,2,exclusion,multi_clause,"known thromboembolic disease or with high risk of thromboembolism, warranting extra anticoagulation in connection with the procedure",3,C1: known thromboembolic disease OR C2: high risk of thromboembolism AND C3: warranting extra anticoagulation in connection with the procedure,,,,,,,,,,
I00696,NCT02627560,NCT02627560_exc,NCT02627560_exc__item3,3,exclusion,multi_clause,known allergy to tranexamic acid/Cyklokapron®,2,C1: known allergy to tranexamic acid OR C2: known allergy to Cyklokapron®,,,,,,,,,,
I00697,NCT02637076,NCT02637076_inc,NCT02637076_inc__item1,1,inclusion,multi_clause,current diagnosis of narcolepsy with cataplexy OR healthy control,2,C1: current diagnosis of narcolepsy with cataplexy OR C2: healthy control,,,,,,,,,,
I00698,NCT02637076,NCT02637076_exc,NCT02637076_exc__item1,1,exclusion,exception,"use of any sedative hypnotics, tranquilizers, anticonvulsants, antihistamines (except non-sedating), benzodiazepines, clonidine or any medication known to affect dopamine at start of baseline period",7,C1: use of any sedative hypnotics at start of baseline period OR C2: use of tranquilizers at start of baseline period OR C3: use of anticonvulsants at start of baseline period OR C4: use of antihistamines at start of baseline period OR C5: use of benzodiazepines at start of baseline period OR C6: use of clonidine at start of baseline period OR C7: use of any medication known to affect dopamine at start of baseline period,,,,,,,,,,
I00699,NCT02637076,NCT02637076_exc,NCT02637076_exc__item2,2,exclusion,multi_clause,significant unstable or uncontrolled medical/psychiatric disease,4,C1: significant unstable medical disease OR C2: significant uncontrolled medical disease OR C3: significant unstable psychiatric disease OR C4: significant uncontrolled psychiatric disease,,,,,,,,,,
I00700,NCT02637076,NCT02637076_exc,NCT02637076_exc__item3,3,exclusion,multi_clause,significant history of head trauma/surgery or seizure disorder,2,C1: significant history of head trauma/surgery OR C2: seizure disorder,,,,,,,,,,
I00701,NCT02637076,NCT02637076_exc,NCT02637076_exc__item4,4,exclusion,temporal,radiation exposure exceeding 20mSv in last 12 months,1,C1: radiation exposure exceeding 20mSv in last 12 months,,,,,,,,,,
I00702,NCT02637076,NCT02637076_exc,NCT02637076_exc__item5,5,exclusion,simple,pregnancy,1,C1: pregnancy,,,,,,,,,,
I00703,NCT02637076,NCT02637076_exc,NCT02637076_exc__item6,6,exclusion,multi_clause,substance abuse/dependence (including alcohol),2,C1: substance abuse OR C2: substance dependence,,,,,,,,,,
I00704,NCT02637076,NCT02637076_exc,NCT02637076_exc__item7,7,exclusion,multi_clause,"have sleep apnea, or are shift workers",2,C1: have sleep apnea OR C2: are shift workers,,,,,,,,,,
I00705,NCT02637076,NCT02637076_exc,NCT02637076_exc__item8,8,exclusion,simple,on a sodium-restricted diet,1,C1: on a sodium-restricted diet,,,,,,,,,,
I00706,NCT02637076,NCT02637076_exc,NCT02637076_exc__item9,9,exclusion,multi_clause,has ever taken Xyrem / sodium oxybate / GHB at any time,3,C1: has ever taken Xyrem OR C2: has ever taken sodium oxybate OR C3: has ever taken GHB at any time,,,,,,,,,,
I00707,NCT02637076,NCT02637076_exc,NCT02637076_exc__item10,10,exclusion,simple,claustrophobia,1,C1: claustrophobia,,,,,,,,,,
I00708,NCT02637076,NCT02637076_exc,NCT02637076_exc__item11,11,exclusion,multi_clause,metal implants / objects in the body that may interfere with MRI,2,C1: metal implants in the body OR C2: objects in the body that may interfere with MRI,,,,,,,,,,
I00709,NCT02637076,NCT02637076_exc,NCT02637076_exc__item12,12,exclusion,simple,succinic semialdehyde dehydrogenase deficiency,1,C1: succinic semialdehyde dehydrogenase deficiency,,,,,,,,,,
I00710,NCT02645474,NCT02645474_inc,NCT02645474_inc__item1,1,inclusion,simple,adult patients,1,C1: adult patients,,,,,,,,,,
I00711,NCT02645474,NCT02645474_inc,NCT02645474_inc__item2,2,inclusion,simple,ASA class 1 to 3 patients,1,C1: ASA class 1 to 3 patients,,,,,,,,,,
I00712,NCT02645474,NCT02645474_inc,NCT02645474_inc__item3,3,inclusion,multi_clause,patients scheduled for elective breast mastectomy or quadrantectomy,2,C1: patients scheduled for elective breast mastectomy OR C2: patients scheduled for quadrantectomy,,,,,,,,,,
I00713,NCT02645474,NCT02645474_exc,NCT02645474_exc__item1,1,exclusion,non_computable,patients' refusal,1,C1: patients' refusal,,,,,,,,,,
I00714,NCT02645474,NCT02645474_exc,NCT02645474_exc__item2,2,exclusion,multi_clause,"contraindication to regional anaesthesia (coagulopathies, concurrent anticoagulant therapy, allergy to local anaesthetics, infection at puncture site)",5,C1: contraindication to regional anaesthesia OR C2: coagulopathies OR C3: concurrent anticoagulant therapy OR C4: allergy to local anaesthetics OR C5: infection at puncture site,,,,,,,,,,
