dataset,branch,source_ast_file,document_id,criterion_type,item_uid,clause_id,criterion_id,tree_path,entity_type,entity_text,operator,value_type,value_json,unit,computability,non_computable_reason,evidence_text,clause_text,item_text,n_bert_anchors,n_bert_supports,best_anchor_text,best_anchor_label,best_anchor_score,best_anchor_start,best_anchor_end,best_anchor_mapped_entity_type,has_bert_anchor,entity_type_matches_best_anchor,entity_text_exact_in_evidence,entity_text_ci_in_evidence,entity_text_exact_in_item,entity_text_ci_in_item,entity_text_overlaps_best_anchor,best_anchor_token_overlap,any_anchor_token_overlap,entity_text_token_overlaps_best_anchor,entity_text_token_overlaps_any_anchor,entity_text_equals_best_anchor_text,entity_text_contains_best_anchor_text,best_anchor_text_contains_entity_text,support_labels_json,n_qualifier_supports,n_value_supports,n_temporal_supports,n_negation_supports,operator_category,operator_requires_value,scalar_value_present,range_has_min,range_has_max,range_has_any_bound,list_value_present,operator_value_structurally_supported,unit_present,value_text_found_in_evidence,unit_text_found_in_evidence,temporal_marker_in_evidence,temporal_context_present,temporal_relation,temporal_value_present,temporal_unit_present,temporal_anchor_event,temporal_marker_missing_context,history_marker_in_evidence,history_context_present,history_context,history_marker_missing_context,condition_marker_in_evidence,exception_marker_in_evidence,condition_context_present,exception_context_present,condition_marker_missing_context,exception_marker_missing_context,condition_or_exception_missing_context,computable_with_unhandled_condition_or_exception,provenance_present,source_modifier_text,source_condition_text,source_exception_context,history_context_hint,critical_qualifier_in_evidence,generic_entity_text,layer1_issue_count,layer1_issue_codes,layer1_issue_sources,layer1_policy_action_hint,layer1_policy_bucket,layer1_policy_severity,layer1_policy_score,layer1_policy_hard_issue_count,layer1_policy_execution_issue_count,has_layer1_inventory_issue,has_layer1_policy_issue,has_layer1d_issue,quantitative_cue_in_evidence,exists_with_quantitative_cue,value_missing_with_quantitative_cue,quantitative_cue_unhandled
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02668016,inclusion,NCT02668016_inc__item3,C1,NCT02668016_inc__item3_C1,inclusion_criteria/AND[2]/AND[0],other,withdrawn from statins,exists,null,null,,partial,Entity typing is weak and may require later review.,Withdrawn from statins because of perceived side effects,withdrawn from statins,Withdrawn from statins because of perceived side effects,0,0,,,,,,,0,0,0,1,0,1,0,0.0,0.0,0,0,0,0,0,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,1,positive_clause_with_not_exists_operator,layer1d_pass1_consistency,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,1,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02668016,inclusion,NCT02668016_inc__item3,C2,NCT02668016_inc__item3_C2,inclusion_criteria/AND[2]/AND[1],other,withdrawn from statins because of perceived side effects,exists,null,null,,partial,Entity typing is weak and may require later review.,Withdrawn from statins because of perceived side effects,withdrawn from statins because of perceived side effects,Withdrawn from statins because of perceived side effects,0,0,,,,,,,0,0,0,1,0,1,0,0.0,0.0,0,0,0,0,0,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02668016,inclusion,NCT02668016_inc__item4,C1,NCT02668016_inc__item4_C1,inclusion_criteria/AND[3],condition,side effects,exists,null,null,,computable,,Developed side effects within 2 weeks of initiation,developed side effects within 2 weeks of initiation,Developed side effects within 2 weeks of initiation,1,1,side effects,Condition,0.989868,10,22,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Temporal"": 1}",0,0,1,0,existence,0,0,0,0,0,0,1,0,0,0,1,1,within,1,1,baseline,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02668016,inclusion,NCT02668016_inc__item5,C1,NCT02668016_inc__item5_C1,inclusion_criteria/AND[4]/OR[0],condition,indication,exists,null,null,,computable,,Clinical indication for statins for primary or secondary prevention of cardiovascular disease,clinical indication for statins for primary prevention of cardiovascular disease,"Clinical indication for statins for primary or secondary prevention of cardiovascular disease or dyslipidaemia, on either no medication or non-statin lipid lowering therapy (e.g, ezetimibe)",2,3,indication,Condition,0.476266,9,19,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Observation"": 1, ""Qualifier"": 2}",2,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,primary | secondary,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02668016,inclusion,NCT02668016_inc__item5,C2,NCT02668016_inc__item5_C2,inclusion_criteria/AND[4]/OR[1],condition,indication,exists,null,null,,computable,,Clinical indication for statins for primary or secondary prevention of cardiovascular disease,clinical indication for statins for secondary prevention of cardiovascular disease,"Clinical indication for statins for primary or secondary prevention of cardiovascular disease or dyslipidaemia, on either no medication or non-statin lipid lowering therapy (e.g, ezetimibe)",2,3,indication,Condition,0.476266,9,19,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Observation"": 1, ""Qualifier"": 2}",2,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,primary | secondary,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02668016,inclusion,NCT02668016_inc__item5,C3,NCT02668016_inc__item5_C3,inclusion_criteria/AND[4]/OR[2]/AND[0],condition,dyslipidaemia,exists,null,null,,computable,,Clinical indication for statins for primary or secondary prevention of cardiovascular disease or dyslipidaemia,clinical indication for statins for dyslipidaemia,"Clinical indication for statins for primary or secondary prevention of cardiovascular disease or dyslipidaemia, on either no medication or non-statin lipid lowering therapy (e.g, ezetimibe)",3,3,dyslipidaemia,Condition,0.962309,97,110,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Observation"": 1, ""Qualifier"": 2}",2,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,primary | secondary,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02668016,inclusion,NCT02668016_inc__item5,C4,NCT02668016_inc__item5_C4,inclusion_criteria/AND[4]/OR[2]/AND[1],other,on no medication,in,null,null,,computable,,"on either no medication or non-statin lipid lowering therapy (e.g, ezetimibe)",on no medication,"Clinical indication for statins for primary or secondary prevention of cardiovascular disease or dyslipidaemia, on either no medication or non-statin lipid lowering therapy (e.g, ezetimibe)",0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,{},0,0,0,0,list,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,3,layer1a:list_operator_without_list_value|negation_clause_with_exists_operator|policy:mandatory_rescue_or_review_candidate,layer1_policy_branch_a|layer1d_pass1_consistency,mandatory_rescue_or_review_candidate,hard_or_semantic_layer1_issue,high,1.0,1,0,0,1,1,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02668016,inclusion,NCT02668016_inc__item5,C5,NCT02668016_inc__item5_C5,inclusion_criteria/AND[4]/OR[3],procedure,on non-statin lipid lowering therapy,in,null,null,,computable,,"on either no medication or non-statin lipid lowering therapy (e.g, ezetimibe)",on non-statin lipid lowering therapy,"Clinical indication for statins for primary or secondary prevention of cardiovascular disease or dyslipidaemia, on either no medication or non-statin lipid lowering therapy (e.g, ezetimibe)",0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,{},0,0,0,0,list,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,2,layer1a:list_operator_without_list_value|policy:mandatory_rescue_or_review_candidate,layer1_policy_branch_a,mandatory_rescue_or_review_candidate,hard_or_semantic_layer1_issue,high,1.0,1,0,0,1,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02668016,exclusion,NCT02668016_exc__item1,C1,NCT02668016_exc__item1_C1,exclusion_criteria/OR[0],condition,neuropathy,exists,null,null,,computable,,History of neuropathy,history of neuropathy,History of neuropathy,1,0,neuropathy,Condition,0.996727,11,21,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,1,1,prior,0,0,0,0,0,0,0,0,0,1,,,,history,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02668016,exclusion,NCT02668016_exc__item2,C1,NCT02668016_exc__item2_C1,exclusion_criteria/OR[1],drug,analgesia,exists,null,null,,computable,,Regularly taking prescribed analgesia,regularly taking prescribed analgesia,Regularly taking prescribed analgesia,1,1,analgesia,Drug,0.968114,28,37,drug,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Multiplier"": 1}",0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02668016,exclusion,NCT02668016_exc__item3,C1,NCT02668016_exc__item3_C1,exclusion_criteria/OR[2],condition,chronic pain condition,exists,null,null,,computable,,History of a chronic pain condition,history of a chronic pain condition,History of a chronic pain condition,1,0,chronic pain condition,Condition,0.570741,13,35,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,1,1,prior,0,0,0,0,0,0,0,0,0,1,,,,history,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02668016,exclusion,NCT02668016_exc__item4,C1,NCT02668016_exc__item4_C1,exclusion_criteria/OR[3],condition,mental illness,exists,null,null,,computable,,History of severe mental illness (as their experience of symptoms may already be altered),history of severe mental illness,History of severe mental illness (as their experience of symptoms may already be altered),1,1,mental illness,Condition,0.988743,18,32,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Qualifier"": 1}",1,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,1,1,prior,0,0,0,0,0,0,0,0,0,1,severe,,,history,1,0,2,layer1c:critical_qualifier_missing_from_entity|policy:mandatory_rescue_or_review_candidate,layer1_policy_branch_a,mandatory_rescue_or_review_candidate,hard_or_semantic_layer1_issue,high,1.0,1,0,0,1,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02668016,exclusion,NCT02668016_exc__item5,C1,NCT02668016_exc__item5_C1,exclusion_criteria/OR[4]/AND[0],drug,fibrates,exists,null,null,,computable,,Current use of fibrates,current use of fibrates,Current use of fibrates (because of the risk of interaction with statins but will not exclude participants taking ezetimibe).,1,0,fibrates,Drug,0.994224,15,23,drug,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,1,1,current,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02668016,exclusion,NCT02668016_exc__item5,C2,NCT02668016_exc__item5_C2,exclusion_criteria/OR[4]/AND[1],other,participants taking ezetimibe will not be excluded,exists,null,null,,partial,Entity typing is weak and may require later review.,but will not exclude participants taking ezetimibe,participants taking ezetimibe will not be excluded,Current use of fibrates (because of the risk of interaction with statins but will not exclude participants taking ezetimibe).,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,1,negation_clause_with_exists_operator,layer1d_pass1_consistency,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,1,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02668016,exclusion,NCT02668016_exc__item6,C1,NCT02668016_exc__item6_C1,exclusion_criteria/OR[5]/OR[0],other,severe previous reaction,exists,null,null,,partial,Entity typing is weak and may require later review.,Severe previous reaction or reaction considered immunological,severe previous reaction,"Severe previous reaction or reaction considered immunological, such as anaphylaxis, facial swelling, severe rash, muscle ache with rise in serum creatine kinase, inflammatory myopathy, rhabdomyolysis or liver function abnormalities (aspartate transaminase (AST) or alanine transaminase (ALT) greater than 3 times upper limit or normal).",0,0,,,,,,,0,0,0,1,0,1,0,0.0,0.0,0,0,0,0,0,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,1,0,,1,0,0,0,0,0,0,0,0,0,,,,,1,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02668016,exclusion,NCT02668016_exc__item6,C2,NCT02668016_exc__item6_C2,exclusion_criteria/OR[5]/OR[1],other,reaction considered immunological,exists,null,null,,partial,Entity typing is weak and may require later review.,Severe previous reaction or reaction considered immunological,reaction considered immunological,"Severe previous reaction or reaction considered immunological, such as anaphylaxis, facial swelling, severe rash, muscle ache with rise in serum creatine kinase, inflammatory myopathy, rhabdomyolysis or liver function abnormalities (aspartate transaminase (AST) or alanine transaminase (ALT) greater than 3 times upper limit or normal).",0,0,,,,,,,0,0,1,1,1,1,0,0.0,0.0,0,0,0,0,0,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,1,0,,1,0,0,0,0,0,0,0,0,0,,,,,1,0,3,critical_qualifier_missing_from_entity|layer1c:critical_qualifier_missing_from_entity|policy:mandatory_rescue_or_review_candidate,layer1_inventory|layer1_policy_branch_a,mandatory_rescue_or_review_candidate,hard_or_semantic_layer1_issue,high,1.0,1,0,1,1,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02668016,exclusion,NCT02668016_exc__item6,C3,NCT02668016_exc__item6_C3,exclusion_criteria/OR[5]/OR[2],lab,alanine transaminase,>,scalar,3,,computable,,"such as anaphylaxis, facial swelling, severe rash, muscle ache with rise in serum creatine kinase, inflammatory myopathy, rhabdomyolysis or liver function abnormalities (aspartate transaminase (AST) or alanine transaminase (ALT) greater than 3 times upper limit or normal)",anaphylaxis,"Severe previous reaction or reaction considered immunological, such as anaphylaxis, facial swelling, severe rash, muscle ache with rise in serum creatine kinase, inflammatory myopathy, rhabdomyolysis or liver function abnormalities (aspartate transaminase (AST) or alanine transaminase (ALT) greater than 3 times upper limit or normal).",12,1,alanine transaminase,Measurement,0.994934,265,285,lab,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Value"": 1}",0,1,0,0,comparison,1,1,0,0,0,0,1,0,1,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,1,0,5,categorical_value_missing|critical_qualifier_missing_from_entity|layer1b:duplicate_identical_leaf|layer1c:critical_qualifier_missing_from_entity|policy:mandatory_rescue_or_review_candidate,layer1_inventory|layer1_policy_branch_a,mandatory_rescue_or_review_candidate,hard_or_semantic_layer1_issue,high,1.0,1,0,1,1,0,1,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02668016,exclusion,NCT02668016_exc__item6,C4,NCT02668016_exc__item6_C4,exclusion_criteria/OR[5]/OR[3],lab,alanine transaminase,>,scalar,3,,computable,,"such as anaphylaxis, facial swelling, severe rash, muscle ache with rise in serum creatine kinase, inflammatory myopathy, rhabdomyolysis or liver function abnormalities (aspartate transaminase (AST) or alanine transaminase (ALT) greater than 3 times upper limit or normal)",facial swelling,"Severe previous reaction or reaction considered immunological, such as anaphylaxis, facial swelling, severe rash, muscle ache with rise in serum creatine kinase, inflammatory myopathy, rhabdomyolysis or liver function abnormalities (aspartate transaminase (AST) or alanine transaminase (ALT) greater than 3 times upper limit or normal).",12,1,alanine transaminase,Measurement,0.994934,265,285,lab,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Value"": 1}",0,1,0,0,comparison,1,1,0,0,0,0,1,0,1,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,1,0,5,categorical_value_missing|critical_qualifier_missing_from_entity|layer1b:duplicate_identical_leaf|layer1c:critical_qualifier_missing_from_entity|policy:mandatory_rescue_or_review_candidate,layer1_inventory|layer1_policy_branch_a,mandatory_rescue_or_review_candidate,hard_or_semantic_layer1_issue,high,1.0,1,0,1,1,0,1,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02668016,exclusion,NCT02668016_exc__item6,C5,NCT02668016_exc__item6_C5,exclusion_criteria/OR[5]/OR[4],lab,alanine transaminase,>,scalar,3,,computable,,"such as anaphylaxis, facial swelling, severe rash, muscle ache with rise in serum creatine kinase, inflammatory myopathy, rhabdomyolysis or liver function abnormalities (aspartate transaminase (AST) or alanine transaminase (ALT) greater than 3 times upper limit or normal)",severe rash,"Severe previous reaction or reaction considered immunological, such as anaphylaxis, facial swelling, severe rash, muscle ache with rise in serum creatine kinase, inflammatory myopathy, rhabdomyolysis or liver function abnormalities (aspartate transaminase (AST) or alanine transaminase (ALT) greater than 3 times upper limit or normal).",12,1,alanine transaminase,Measurement,0.994934,265,285,lab,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Value"": 1}",0,1,0,0,comparison,1,1,0,0,0,0,1,0,1,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,1,0,4,categorical_value_missing|layer1b:duplicate_identical_leaf|layer1c:critical_qualifier_missing_from_entity|policy:mandatory_rescue_or_review_candidate,layer1_inventory|layer1_policy_branch_a,mandatory_rescue_or_review_candidate,hard_or_semantic_layer1_issue,high,1.0,1,0,1,1,0,1,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02668016,exclusion,NCT02668016_exc__item6,C6,NCT02668016_exc__item6_C6,exclusion_criteria/OR[5]/OR[5],lab,serum creatine kinase,>,scalar,3,,computable,,"such as anaphylaxis, facial swelling, severe rash, muscle ache with rise in serum creatine kinase, inflammatory myopathy, rhabdomyolysis or liver function abnormalities (aspartate transaminase (AST) or alanine transaminase (ALT) greater than 3 times upper limit or normal)",muscle ache with rise in serum creatine kinase,"Severe previous reaction or reaction considered immunological, such as anaphylaxis, facial swelling, severe rash, muscle ache with rise in serum creatine kinase, inflammatory myopathy, rhabdomyolysis or liver function abnormalities (aspartate transaminase (AST) or alanine transaminase (ALT) greater than 3 times upper limit or normal).",12,1,serum creatine kinase,Measurement,0.969283,139,160,lab,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Value"": 1}",0,1,0,0,comparison,1,1,0,0,0,0,1,0,1,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,1,0,5,categorical_value_missing|critical_qualifier_missing_from_entity|existence_operator_on_quantitative_phrase|layer1c:critical_qualifier_missing_from_entity|policy:mandatory_rescue_or_review_candidate,layer1_inventory|layer1_policy_branch_a,mandatory_rescue_or_review_candidate,hard_or_semantic_layer1_issue,high,1.0,1,0,1,1,0,1,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02668016,exclusion,NCT02668016_exc__item6,C7,NCT02668016_exc__item6_C7,exclusion_criteria/OR[5]/OR[6],lab,alanine transaminase,>,scalar,3,,computable,,"such as anaphylaxis, facial swelling, severe rash, muscle ache with rise in serum creatine kinase, inflammatory myopathy, rhabdomyolysis or liver function abnormalities (aspartate transaminase (AST) or alanine transaminase (ALT) greater than 3 times upper limit or normal)",inflammatory myopathy,"Severe previous reaction or reaction considered immunological, such as anaphylaxis, facial swelling, severe rash, muscle ache with rise in serum creatine kinase, inflammatory myopathy, rhabdomyolysis or liver function abnormalities (aspartate transaminase (AST) or alanine transaminase (ALT) greater than 3 times upper limit or normal).",12,1,alanine transaminase,Measurement,0.994934,265,285,lab,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Value"": 1}",0,1,0,0,comparison,1,1,0,0,0,0,1,0,1,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,1,0,5,categorical_value_missing|critical_qualifier_missing_from_entity|layer1b:duplicate_identical_leaf|layer1c:critical_qualifier_missing_from_entity|policy:mandatory_rescue_or_review_candidate,layer1_inventory|layer1_policy_branch_a,mandatory_rescue_or_review_candidate,hard_or_semantic_layer1_issue,high,1.0,1,0,1,1,0,1,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02668016,exclusion,NCT02668016_exc__item6,C8,NCT02668016_exc__item6_C8,exclusion_criteria/OR[5]/OR[7],lab,alanine transaminase,>,scalar,3,,computable,,"such as anaphylaxis, facial swelling, severe rash, muscle ache with rise in serum creatine kinase, inflammatory myopathy, rhabdomyolysis or liver function abnormalities (aspartate transaminase (AST) or alanine transaminase (ALT) greater than 3 times upper limit or normal)",rhabdomyolysis,"Severe previous reaction or reaction considered immunological, such as anaphylaxis, facial swelling, severe rash, muscle ache with rise in serum creatine kinase, inflammatory myopathy, rhabdomyolysis or liver function abnormalities (aspartate transaminase (AST) or alanine transaminase (ALT) greater than 3 times upper limit or normal).",12,1,alanine transaminase,Measurement,0.994934,265,285,lab,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Value"": 1}",0,1,0,0,comparison,1,1,0,0,0,0,1,0,1,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,1,0,5,categorical_value_missing|critical_qualifier_missing_from_entity|layer1b:duplicate_identical_leaf|layer1c:critical_qualifier_missing_from_entity|policy:mandatory_rescue_or_review_candidate,layer1_inventory|layer1_policy_branch_a,mandatory_rescue_or_review_candidate,hard_or_semantic_layer1_issue,high,1.0,1,0,1,1,0,1,0,0,0
