branch,document_id,criterion_id,item_uid,clause_id,path,entity_type,entity_text,operator,value_type,value,unit,computability,evidence_text,layer1a_issues,layer1b_flags,layer1c_warnings,layer1d_issues,all_layer1_codes,layer1_policy_bucket,layer1_policy_severity,layer1_policy_action_hint,layer1_policy_reasons,layer1_policy_score,layer1_policy_hard_issue_count,layer1_policy_soft_warning_count,layer1_policy_execution_issue_count
B,NCT02525991,NCT02525991_inc__item9_C3,NCT02525991_inc__item9,C3,inclusion_criteria.children[8].children[0].children[2],procedure,surgically sterile,exists,null,,,partial,except if female is surgically sterile or post-menopausal with history of no menses for at least 24 months,,,condition_context_present_without_handling,,layer1c:condition_context_present_without_handling,hard_semantic_or_structural_issue,high,mandatory_verifier_candidate,hard_semantic:condition_context_present_without_handling,1.0,1,0,0
B,NCT02525991,NCT02525991_inc__item9_C4,NCT02525991_inc__item9,C4,inclusion_criteria.children[8].children[1].children[0],condition,post-menopausal with history of no menses for at least 24 months,exists,null,,,partial,except if female is surgically sterile or post-menopausal with history of no menses for at least 24 months,,,condition_context_present_without_handling,negation_clause_with_exists_operator,layer1c:condition_context_present_without_handling;layer1d:negation_clause_with_exists_operator,hard_semantic_or_structural_issue,high,mandatory_verifier_candidate,hard_semantic:condition_context_present_without_handling|negation_clause_with_exists_operator,1.0,2,0,0
B,NCT02525991,NCT02525991_inc__item9_C5,NCT02525991_inc__item9,C5,inclusion_criteria.children[8].children[1].children[1],observation,lactating,not_exists,null,,,partial,patient must be non-lactating and non-pregnant (with a negative pregnancy test result at baseline visit),,,categorical_value_missing;existence_operator_on_quantitative_phrase;temporal_marker_without_temporal_context,,layer1c:categorical_value_missing;layer1c:existence_operator_on_quantitative_phrase;layer1c:temporal_marker_without_temporal_context,hard_semantic_or_structural_issue,high,mandatory_verifier_candidate,hard_semantic:categorical_value_missing|existence_operator_on_quantitative_phrase; soft_semantic:temporal_marker_without_temporal_context,1.0,2,1,0
B,NCT02525991,NCT02525991_inc__item9_C6,NCT02525991_inc__item9,C6,inclusion_criteria.children[8].children[1].children[2],condition,pregnant,not_exists,null,,,computable,patient must be non-lactating and non-pregnant (with a negative pregnancy test result at baseline visit),,,categorical_value_missing;temporal_marker_without_temporal_context,,layer1c:categorical_value_missing;layer1c:temporal_marker_without_temporal_context,hard_semantic_or_structural_issue,high,mandatory_verifier_candidate,hard_semantic:categorical_value_missing; soft_semantic:temporal_marker_without_temporal_context,1.0,1,1,0
B,NCT02525991,NCT02525991_inc__item9_C7,NCT02525991_inc__item9,C7,inclusion_criteria.children[8].children[1].children[3],lab,pregnancy test result,=,scalar,"""negative""",,computable,with a negative pregnancy test result at baseline visit,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02525991,NCT02525991_inc__item9_C8,NCT02525991_inc__item9,C8,inclusion_criteria.children[8].children[1].children[4],other,agree to use a medically acceptable and effective birth control method,exists,null,,,non_computable,have to agree to use a medically acceptable and effective birth control method throughout the study,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02525991,NCT02525991_inc__item9_C9,NCT02525991_inc__item9,C9,inclusion_criteria.children[8].children[1].children[5],other,agree to use a medically acceptable and effective birth control method,exists,null,,,non_computable,and for one week following the end of the study,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02525991,NCT02525991_exc__item1_C1,NCT02525991_exc__item1,C1,exclusion_criteria.children[0],condition,dementia,exists,null,,,computable,Patient diagnosed with dementia.,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02525991,NCT02525991_exc__item2_C1,NCT02525991_exc__item2,C1,exclusion_criteria.children[1].children[0].children[0],condition,serious and unstable illnesses,exists,null,,,partial,Patients with serious and unstable illnesses,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02525991,NCT02525991_exc__item2_C2,NCT02525991_exc__item2,C2,exclusion_criteria.children[1].children[0].children[1],condition,hepatic illness,exists,null,,,partial,including current hepatic,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02525991,NCT02525991_exc__item2_C3,NCT02525991_exc__item2,C3,exclusion_criteria.children[1].children[1],condition,renal illness,exists,null,,,partial,renal,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02525991,NCT02525991_exc__item2_C4,NCT02525991_exc__item2,C4,exclusion_criteria.children[1].children[2],condition,gastroenterologic illness,exists,null,,,partial,gastroenterologic,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02525991,NCT02525991_exc__item2_C5,NCT02525991_exc__item2,C5,exclusion_criteria.children[1].children[3],condition,respiratory illness,exists,null,,,partial,respiratory,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02525991,NCT02525991_exc__item2_C6,NCT02525991_exc__item2,C6,exclusion_criteria.children[1].children[4],condition,cardiovascular illness,exists,null,,,partial,cardiovascular,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02525991,NCT02525991_exc__item2_C7,NCT02525991_exc__item2,C7,exclusion_criteria.children[1].children[5],condition,ischemic heart disease,exists,null,,,computable,including ischemic heart disease,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02525991,NCT02525991_exc__item2_C8,NCT02525991_exc__item2,C8,exclusion_criteria.children[1].children[6],condition,congestive heart failure,exists,null,,,computable,congestive heart failure,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02525991,NCT02525991_exc__item2_C9,NCT02525991_exc__item2,C9,exclusion_criteria.children[1].children[7],condition,endocrinologic illness,exists,null,,,partial,endocrinologic,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02525991,NCT02525991_exc__item2_C10,NCT02525991_exc__item2,C10,exclusion_criteria.children[1].children[8],condition,neurologic illness,exists,null,,,partial,neurologic,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02525991,NCT02525991_exc__item2_C11,NCT02525991_exc__item2,C11,exclusion_criteria.children[1].children[9],condition,stroke,exists,null,,,computable,including stroke,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02525991,NCT02525991_exc__item2_C12,NCT02525991_exc__item2,C12,exclusion_criteria.children[1].children[10],condition,transient ischemic attack,exists,null,,,computable,transient ischemic attack,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02525991,NCT02525991_exc__item2_C13,NCT02525991_exc__item2,C13,exclusion_criteria.children[1].children[11],condition,subarachnoidal bleeding,exists,null,,,computable,subarachnoidal bleeding,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02525991,NCT02525991_exc__item2_C14,NCT02525991_exc__item2,C14,exclusion_criteria.children[1].children[12],condition,brain tumor,exists,null,,,computable,brain tumor,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02525991,NCT02525991_exc__item2_C15,NCT02525991_exc__item2,C15,exclusion_criteria.children[1].children[13],condition,encephalopathy,exists,null,,,computable,encephalopathy,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02525991,NCT02525991_exc__item2_C16,NCT02525991_exc__item2,C16,exclusion_criteria.children[1].children[14],condition,meningitis,exists,null,,,computable,meningitis,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02525991,NCT02525991_exc__item3_C1,NCT02525991_exc__item3,C1,exclusion_criteria.children[2].children[0],drug,allergic reactions to loxapine,exists,null,,,computable,Patients with a history of allergic reactions to loxapine or amoxapine,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02525991,NCT02525991_exc__item3_C2,NCT02525991_exc__item3,C2,exclusion_criteria.children[2].children[1],drug,allergic reactions to amoxapine,exists,null,,,computable,Patients with a history of allergic reactions to loxapine or amoxapine,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02525991,NCT02525991_exc__item4_C1,NCT02525991_exc__item4,C1,exclusion_criteria.children[3],drug,investigational drug,exists,null,,,partial,have received an investigational drug within 30 days prior to the current agitation episode,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02525991,NCT02525991_exc__item5_C1,NCT02525991_exc__item5,C1,exclusion_criteria.children[4],observation,unable to self-administer the inhalation device (investigator-assessed),exists,null,,,non_computable,"considered by the investigator, for any reason, to be unable to self-administer the inhalation device",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02868437,NCT02868437_inc__item1_C1,NCT02868437_inc__item1,C1,inclusion_criteria,procedure,curettage for retained product after second trimester abortion,exists,null,,,partial,Subject has curettage for retained product after second trimester abortion,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02868437,NCT02868437_exc__item1_C1,NCT02868437_exc__item1,C1,exclusion_criteria.children[0].children[0],procedure,curettage,exists,null,,,computable,History of curettage or other intrauterine surgery,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02868437,NCT02868437_exc__item1_C2,NCT02868437_exc__item1,C2,exclusion_criteria.children[0].children[1],procedure,other intrauterine surgery,exists,null,,,partial,History of curettage or other intrauterine surgery,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02868437,NCT02868437_exc__item2_C1,NCT02868437_exc__item2,C1,exclusion_criteria.children[1].children[0],condition,post-abortion complication,exists,null,,,computable,History of post-abortion complication or infection,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02868437,NCT02868437_exc__item2_C2,NCT02868437_exc__item2,C2,exclusion_criteria.children[1].children[1],condition,post-abortion infection,exists,null,,,computable,History of post-abortion complication or infection,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02537899,NCT02537899_inc__item1_C1,NCT02537899_inc__item1,C1,inclusion_criteria.children[0].children[0],demographic,sex,=,scalar,"""male""",,computable,Male,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02537899,NCT02537899_inc__item1_C2,NCT02537899_inc__item1,C2,inclusion_criteria.children[0].children[1],demographic,sex,=,scalar,"""female""",,computable,female,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02537899,NCT02537899_inc__item2_C1,NCT02537899_inc__item2,C1,inclusion_criteria.children[1],demographic,Age,between,range,"{""min"": 18, ""max"": 65}",year,computable,Age 18 to 65 years,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02537899,NCT02537899_inc__item3_C1,NCT02537899_inc__item3,C1,inclusion_criteria.children[2].children[0],condition,spinal cord injury,exists,null,,,computable,Diagnosed with spinal cord injury between 3 days and 4 weeks,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02537899,NCT02537899_inc__item3_C2,NCT02537899_inc__item3,C2,inclusion_criteria.children[2].children[1],condition,spinal cord injury diagnosis timing,exists,range,"{""min"": 3, ""max"": 4}",,partial,Diagnosed with spinal cord injury between 3 days and 4 weeks,existence_operator_with_non_null_value;temporal_context_missing_value,,,,layer1a:existence_operator_with_non_null_value;layer1a:temporal_context_missing_value,hard_semantic_or_structural_issue,high,mandatory_verifier_candidate,hard_structural:existence_operator_with_non_null_value|temporal_context_missing_value,1.0,2,0,0
B,NCT02537899,NCT02537899_inc__item4_C1,NCT02537899_inc__item4,C1,inclusion_criteria.children[3].children[0],observation,American Spinal Injury Association Impairment Scale,=,scalar,"""A""",,computable,American Spinal Injury Association Impairment Scale A or B,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02537899,NCT02537899_inc__item4_C2,NCT02537899_inc__item4,C2,inclusion_criteria.children[3].children[1],observation,American Spinal Injury Association Impairment Scale,=,scalar,"""B""",,computable,American Spinal Injury Association Impairment Scale A or B,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02537899,NCT02537899_inc__item5_C1,NCT02537899_inc__item5,C1,inclusion_criteria.children[4],other,Informed consent for inclusion into the database,exists,null,,,non_computable,Informed consent for inclusion into the database is obtained,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02537899,NCT02537899_exc__item1_C1,NCT02537899_exc__item1,C1,exclusion_criteria.children[0],condition,non survivable injury,exists,null,,,partial,Non survivable injury,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02537899,NCT02537899_exc__item2_C1,NCT02537899_exc__item2,C1,exclusion_criteria.children[1].children[0].children[0],condition,multiple significant trauma,exists,null,,,partial,Multiple significant trauma,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02537899,NCT02537899_exc__item2_C2,NCT02537899_exc__item2,C2,exclusion_criteria.children[1].children[0].children[1],condition,significant intracranial injuries,exists,null,,,partial,significant intracranial and extracranial injuries,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02537899,NCT02537899_exc__item2_C3,NCT02537899_exc__item2,C3,exclusion_criteria.children[1].children[1],condition,significant extracranial injuries,exists,null,,,partial,significant intracranial and extracranial injuries,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02537899,NCT02537899_exc__item2_C4,NCT02537899_exc__item2,C4,exclusion_criteria.children[1].children[2].children[0],condition,limb fractures,exists,null,,,computable,including limb fractures,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02537899,NCT02537899_exc__item2_C5,NCT02537899_exc__item2,C5,exclusion_criteria.children[1].children[2].children[1],observation,trauma would limit observation of recovery from spinal cord injury,exists,null,,,non_computable,that would limit observation of recovery from spinal cord injury,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02537899,NCT02537899_exc__item3_C1,NCT02537899_exc__item3,C1,exclusion_criteria.children[2],observation,conditions that would limit clinical assessment of outcomes,exists,null,,,non_computable,"Other conditions that would limit clinical assessment of outcomes (e.g. dementia, demyelinating disease, autoimmune disease, etc)",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02537899,NCT02537899_exc__item4_C1,NCT02537899_exc__item4,C1,exclusion_criteria.children[3].children[0],other,refusal of treatment,exists,null,,,non_computable,Refusal of treatment,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02537899,NCT02537899_exc__item4_C2,NCT02537899_exc__item4,C2,exclusion_criteria.children[3].children[1],drug,NeuroAiD contraindication,exists,null,,,partial,contraindication to NeuroAiD,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02035800,NCT02035800_inc__item1_C1,NCT02035800_inc__item1,C1,inclusion_criteria.children[0],demographic,age,>=,scalar,18,year,computable,Patients aged of 18 and over,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02035800,NCT02035800_inc__item2_C1,NCT02035800_inc__item2,C1,inclusion_criteria.children[1],condition,Rheumatoid arthritis (RA) meeting 1987 American College of Rheumatology (ACR) criteria,exists,null,,,partial,Satisfying the 1987 American College of Rheumatology (ACR) criteria for RA,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
